Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime,hour,day_of_week,month,is_weekend,GAP_rolling_mean_60,GAP_rolling_mean_120,GAP_diff_1,GAP_diff_60,sub_metering_total
1.328,0.0,241.06,5.4,0.0,0.0,18.0,2008-04-10 10:25:00,10,3,4,0,1.9470999999999998,1.7899,0.0040000000000000036,-0.040000000000000036,18.0
0.662,0.112,241.47,2.8,0.0,1.0,0.0,2010-03-30 18:55:00,18,1,3,0,0.6795666666666667,0.7894000000000001,-0.018000000000000016,-0.17999999999999994,1.0
2.42,0.168,239.33,10.0,2.0,0.0,18.0,2009-01-30 07:51:00,7,4,1,0,2.3248666666666664,1.9141833333333333,-0.052000000000000046,0.15399999999999991,20.0
1.128,0.392,244.78,4.8,0.0,0.0,13.0,2009-07-02 23:03:00,23,3,7,0,1.3004,1.655,0.011999999999999789,-1.51,13.0
0.312,0.074,238.72,1.2,0.0,1.0,1.0,2010-05-03 12:47:00,12,0,5,0,1.1693666666666667,1.2475500000000002,0.0020000000000000018,-1.01,2.0
0.386,0.058,247.18,1.8,0.0,0.0,0.0,2008-01-17 14:34:00,14,3,1,0,0.8396333333333333,1.13665,0.006000000000000005,-1.186,0.0
0.206,0.102,240.1,1.0,0.0,0.0,0.0,2007-09-24 03:13:00,3,0,9,0,0.1796333333333333,0.16698333333333334,-0.0020000000000000018,0.01999999999999999,0.0
0.318,0.22,242.43,1.6,0.0,1.0,1.0,2009-09-13 09:42:00,9,6,9,1,0.3479,0.4082,-0.016000000000000014,0.08000000000000002,2.0
3.4,0.296,239.74,14.4,1.0,0.0,18.0,2007-11-21 20:43:00,20,2,11,0,2.264133333333333,2.1513833333333334,0.45199999999999996,1.92,19.0
1.502,0.0,243.46,6.0,0.0,0.0,19.0,2010-02-15 23:27:00,23,0,2,0,2.1742333333333335,2.57295,-0.010000000000000009,-0.9880000000000002,19.0
0.818,0.342,239.28,3.8,0.0,1.0,8.0,2009-09-17 06:50:00,6,3,9,0,0.3263333333333333,0.31496666666666673,0.45599999999999996,0.526,9.0
2.038,0.06,241.57,8.4,1.0,0.0,19.0,2008-10-08 22:38:00,22,2,10,0,2.8787666666666665,2.4985166666666667,0.0019999999999997797,0.041999999999999815,20.0
1.412,0.08,240.4,5.8,0.0,0.0,18.0,2010-04-28 09:46:00,9,2,4,0,0.4773,0.42543333333333333,0.0,0.994,18.0
0.448,0.224,242.1,2.2,0.0,0.0,0.0,2010-03-17 02:04:00,2,2,3,0,0.3244666666666667,0.3324166666666667,0.07,0.172,0.0
3.228,0.256,237.42,13.6,0.0,0.0,18.0,2009-01-17 18:46:00,18,5,1,1,2.9793333333333334,3.234483333333334,-0.0040000000000000036,0.0900000000000003,18.0
0.088,0.0,242.29,0.4,0.0,0.0,0.0,2007-06-18 05:31:00,5,0,6,0,0.18793333333333334,0.16519999999999999,0.0,0.0020000000000000018,0.0
0.792,0.374,241.04,3.6,0.0,1.0,1.0,2008-07-16 22:50:00,22,2,7,0,0.9072666666666667,2.5098,0.006000000000000005,-0.81,2.0
1.304,0.092,233.39,5.6,0.0,2.0,17.0,2007-05-12 08:11:00,8,5,5,1,1.167,0.6966666666666667,0.008000000000000007,1.058,19.0
3.004,0.214,240.21,12.4,0.0,1.0,18.0,2009-09-07 06:56:00,6,0,9,0,0.6175999999999999,0.41080000000000005,-0.30200000000000005,2.158,19.0
0.16,0.0,243.35,0.6,0.0,0.0,0.0,2009-08-12 05:03:00,5,2,8,0,0.3555333333333333,0.6152833333333335,-0.062,-1.1760000000000002,0.0
0.272,0.19,242.47,1.4,0.0,1.0,0.0,2007-07-02 00:00:00,0,0,7,0,0.40626666666666666,0.7288166666666667,-0.01799999999999996,-0.976,1.0
1.51,0.086,243.01,6.2,0.0,0.0,19.0,2010-05-16 23:57:00,23,6,5,1,1.5900333333333334,2.135266666666667,-0.010000000000000009,-0.5780000000000001,19.0
1.536,0.194,238.18,6.6,0.0,0.0,18.0,2008-09-01 10:14:00,10,0,9,0,1.6749,1.68695,0.0,0.1260000000000001,18.0
0.432,0.0,242.3,1.8,0.0,0.0,0.0,2007-07-09 19:20:00,19,0,7,0,0.3854666666666667,0.34354999999999997,-0.064,-0.16599999999999998,0.0
3.456,0.27,237.47,14.8,0.0,0.0,17.0,2007-01-15 20:14:00,20,0,1,0,3.498866666666667,2.6800333333333333,-0.3900000000000001,2.136,17.0
2.498,0.36,239.96,10.4,0.0,0.0,29.0,2010-05-20 07:42:00,7,3,5,0,1.4095,0.9527333333333333,0.016000000000000014,2.0580000000000003,29.0
1.382,0.066,236.69,5.8,1.0,1.0,18.0,2009-10-12 08:34:00,8,0,10,0,2.4124,2.210916666666667,-0.040000000000000036,-1.0560000000000003,20.0
0.298,0.11,245.0,1.2,0.0,0.0,0.0,2007-02-07 03:43:00,3,2,2,0,0.32456666666666667,0.29919999999999997,-0.0020000000000000018,-0.014000000000000012,0.0
0.754,0.236,240.13,3.6,0.0,0.0,8.0,2009-09-22 06:22:00,6,1,9,0,0.32639999999999997,0.3179833333333334,0.464,0.496,8.0
1.66,0.112,246.16,6.6,2.0,2.0,19.0,2010-01-14 13:14:00,13,3,1,0,1.66,1.66,0.0,0.0,23.0
0.218,0.0,243.01,0.8,0.0,0.0,0.0,2008-03-07 01:58:00,1,4,3,0,0.3061,0.2830333333333333,0.0020000000000000018,0.0040000000000000036,0.0
1.444,0.136,242.95,5.8,0.0,0.0,18.0,2010-02-06 11:22:00,11,5,2,1,1.9874666666666665,2.10685,0.014000000000000012,-1.0819999999999999,18.0
0.142,0.0,239.07,0.6,0.0,0.0,1.0,2008-09-01 05:54:00,5,0,9,0,0.2786333333333334,0.2546333333333333,0.0,-0.08800000000000002,1.0
0.312,0.102,242.52,1.4,0.0,2.0,0.0,2007-03-06 11:52:00,11,1,3,0,0.7543333333333333,0.8086,0.0020000000000000018,-0.562,2.0
0.234,0.13,242.76,1.0,0.0,1.0,1.0,2009-07-28 01:44:00,1,1,7,0,0.35200000000000004,0.35406666666666664,0.0,-0.036000000000000004,2.0
1.448,0.168,238.15,6.0,0.0,0.0,18.0,2007-05-21 00:00:00,0,0,5,0,1.9211666666666667,2.21435,-0.0020000000000000018,-0.19599999999999995,18.0
5.014,0.074,240.65,20.8,38.0,0.0,17.0,2009-03-28 23:41:00,23,5,3,1,3.0518333333333336,2.5514,0.010000000000000675,2.478,55.0
0.396,0.0,240.83,1.6,0.0,2.0,0.0,2007-10-07 16:20:00,16,6,10,1,1.5644666666666667,1.9584000000000001,-0.0020000000000000018,-1.2319999999999998,2.0
3.926,0.0,235.68,16.8,1.0,31.0,18.0,2008-04-06 11:22:00,11,6,4,1,1.593,1.2984333333333333,0.11000000000000032,3.154,50.0
2.186,0.288,244.21,9.0,0.0,0.0,0.0,2008-12-27 23:53:00,23,5,12,1,2.6169,3.028133333333334,0.13600000000000012,-1.1880000000000002,0.0
3.306,0.046,236.42,14.0,0.0,0.0,17.0,2007-12-10 18:28:00,18,0,12,0,2.5873333333333335,1.6225999999999998,0.01200000000000001,2.048,17.0
0.374,0.168,235.84,1.6,0.0,1.0,0.0,2007-06-03 04:45:00,4,6,6,1,0.29893333333333333,0.30413333333333337,-0.0020000000000000018,0.062,1.0
0.202,0.084,241.26,0.8,0.0,0.0,0.0,2007-06-30 03:27:00,3,5,6,1,0.19433333333333333,0.19290000000000002,-0.001999999999999974,0.07,0.0
0.34,0.102,240.14,1.4,0.0,0.0,1.0,2009-05-19 05:04:00,5,1,5,0,0.401,0.3523333333333334,0.0,0.08000000000000002,1.0
1.56,0.0,242.51,6.4,0.0,1.0,19.0,2010-03-09 13:44:00,13,1,3,0,2.2108,1.8952166666666668,0.006000000000000005,0.09600000000000009,20.0
0.33,0.384,242.28,2.0,0.0,1.0,1.0,2008-08-23 13:13:00,13,5,8,1,0.2107666666666667,0.1864,-0.0020000000000000018,0.14,2.0
0.25,0.1,244.49,1.0,0.0,0.0,0.0,2010-09-19 23:25:00,23,6,9,1,0.44900000000000007,0.8242666666666666,0.0,-0.378,0.0
0.36,0.166,244.28,1.6,0.0,0.0,0.0,2007-12-28 07:16:00,7,4,12,0,0.5794999999999999,0.5761666666666667,0.033999999999999975,-0.9800000000000001,0.0
1.492,0.186,241.77,6.2,0.0,0.0,19.0,2010-02-06 12:31:00,12,5,2,1,1.5197333333333334,1.673533333333333,-0.04400000000000004,-0.03400000000000003,19.0
1.332,0.052,247.04,5.4,0.0,0.0,18.0,2009-12-19 14:51:00,14,5,12,1,1.9925666666666666,2.19395,-0.014000000000000012,-0.07399999999999984,18.0
0.5,0.05,240.0,2.6,0.0,0.0,5.0,2008-05-22 03:47:00,3,3,5,0,0.25386666666666674,0.2624833333333333,0.308,0.202,5.0
5.102,0.25,236.63,21.4,37.0,39.0,1.0,2009-08-18 13:17:00,13,1,8,0,1.0388,0.8895000000000001,0.8140000000000001,4.74,77.0
1.246,0.086,241.07,5.2,0.0,0.0,1.0,2009-11-13 07:00:00,7,4,11,0,1.0490333333333333,0.8488,-0.3460000000000001,-0.06400000000000006,1.0
0.302,0.046,242.87,1.4,0.0,0.0,0.0,2007-01-04 15:27:00,15,3,1,0,1.2732333333333332,2.2802833333333337,-0.02200000000000002,-1.254,0.0
0.368,0.072,246.95,1.6,0.0,0.0,0.0,2009-02-06 05:11:00,5,4,2,0,0.43216666666666664,0.68665,0.0020000000000000018,-1.1280000000000001,0.0
0.224,0.116,242.51,1.0,0.0,0.0,1.0,2009-08-13 05:07:00,5,3,8,0,0.3331666666666667,0.3223166666666667,0.0,-0.07799999999999999,1.0
0.216,0.122,238.85,1.0,0.0,0.0,0.0,2007-06-23 09:16:00,9,5,6,1,0.17673333333333335,0.20896666666666663,0.0,-0.06799999999999998,0.0
1.906,0.204,233.26,8.2,1.0,0.0,17.0,2008-04-06 11:15:00,11,6,4,1,1.2700666666666665,1.1655166666666665,0.07599999999999985,1.0019999999999998,18.0
1.458,0.226,242.69,6.0,0.0,1.0,18.0,2007-04-02 14:51:00,14,0,4,0,1.4247,1.4224999999999999,0.008000000000000007,-0.15200000000000014,19.0
2.062,0.106,240.26,8.6,0.0,0.0,19.0,2009-11-07 07:59:00,7,5,11,1,2.2440333333333333,1.3822,-0.006000000000000227,0.4939999999999998,19.0
0.24,0.124,239.98,1.0,0.0,0.0,0.0,2009-07-24 13:50:00,13,4,7,0,0.2407,0.27215,0.04799999999999999,0.10999999999999999,0.0
0.346,0.07,239.9,1.4,0.0,0.0,0.0,2007-10-17 15:25:00,15,2,10,0,0.3297333333333334,0.7035166666666668,0.0,0.12199999999999997,0.0
0.714,0.05,244.78,3.2,0.0,0.0,0.0,2007-11-29 22:45:00,22,3,11,0,1.7451666666666668,2.4999,0.008000000000000007,-0.32200000000000006,0.0
0.25,0.0,247.31,1.0,0.0,0.0,0.0,2007-12-27 03:00:00,3,3,12,0,0.8090333333333334,0.6472,-0.0020000000000000018,-1.2,0.0
0.308,0.048,245.82,1.4,0.0,0.0,0.0,2008-12-01 00:38:00,0,0,12,0,0.6527,1.2977,0.0020000000000000018,-1.516,0.0
2.43,0.0,238.11,10.2,2.0,0.0,18.0,2010-11-17 19:42:00,19,2,11,0,1.8071999999999997,1.63655,0.25,0.7600000000000002,20.0
4.8,0.174,235.03,20.4,38.0,0.0,16.0,2007-02-10 20:31:00,20,5,2,1,4.973566666666667,4.3994333333333335,-0.0019999999999997797,-0.8680000000000003,54.0
3.726,0.08,241.72,15.4,0.0,40.0,18.0,2007-03-24 16:02:00,16,5,3,1,3.2438,2.975616666666667,0.005999999999999783,0.0040000000000000036,58.0
0.248,0.148,241.96,1.2,0.0,1.0,0.0,2007-07-04 15:59:00,15,2,7,0,0.28513333333333335,0.2651,-0.03999999999999998,-0.043999999999999984,1.0
2.348,0.0,243.22,9.6,0.0,0.0,0.0,2007-01-04 02:43:00,2,3,1,0,2.4055666666666666,2.699683333333333,0.005999999999999783,-0.07200000000000006,0.0
0.332,0.098,241.44,1.4,0.0,0.0,1.0,2010-04-02 00:56:00,0,4,4,0,0.7788666666666667,1.0974666666666666,-0.008000000000000007,-1.02,1.0
1.492,0.132,244.22,6.0,0.0,0.0,19.0,2010-01-12 12:15:00,12,1,1,0,1.5874333333333333,1.8081166666666668,0.006000000000000005,-0.9620000000000002,19.0
0.222,0.13,242.49,1.0,0.0,1.0,1.0,2009-07-26 01:25:00,1,6,7,1,0.27566666666666667,0.2604,0.0,-0.6980000000000001,2.0
0.386,0.148,243.68,1.8,0.0,0.0,1.0,2009-05-08 00:03:00,0,4,5,0,1.3866666666666667,1.0995833333333336,0.038000000000000034,-1.714,1.0
0.136,0.0,239.35,0.6,0.0,0.0,0.0,2008-07-10 02:12:00,2,3,7,0,0.2503,0.26916666666666667,0.0,-0.16799999999999998,0.0
0.144,0.0,243.51,0.6,0.0,0.0,1.0,2009-06-25 03:32:00,3,3,6,0,0.2692666666666667,0.26980000000000004,0.0,-0.16,1.0
3.278,0.0,238.5,13.8,1.0,0.0,18.0,2008-09-30 21:28:00,21,1,9,0,3.210733333333333,2.6848666666666663,-0.01200000000000001,1.95,19.0
0.35,0.106,240.24,1.4,0.0,0.0,0.0,2008-10-08 05:50:00,5,2,10,0,0.3301333333333334,0.35036666666666666,-0.0020000000000000018,-0.05400000000000005,0.0
0.428,0.058,241.15,2.0,0.0,0.0,0.0,2008-11-02 22:54:00,22,6,11,1,0.4865333333333334,0.5012000000000001,0.0020000000000000018,-0.07400000000000001,0.0
4.372,0.812,240.37,18.4,39.0,1.0,18.0,2008-04-12 15:25:00,15,5,4,1,3.715766666666667,2.6559000000000004,1.4539999999999997,-2.4800000000000004,58.0
1.764,0.126,240.47,7.2,0.0,0.0,18.0,2009-10-27 06:58:00,6,1,10,0,0.7810666666666667,0.55335,0.03200000000000003,1.436,18.0
0.376,0.098,243.87,1.6,0.0,0.0,0.0,2008-02-20 06:35:00,6,2,2,0,0.5860333333333334,0.6716666666666666,-0.0020000000000000018,-1.1139999999999999,0.0
0.25,0.12,244.32,1.2,0.0,1.0,1.0,2010-08-07 13:23:00,13,5,8,1,0.28123333333333334,0.27166666666666667,0.0,-0.15400000000000003,2.0
1.464,0.0,246.22,5.8,0.0,0.0,18.0,2009-01-06 12:36:00,12,1,1,0,1.4287666666666667,1.5554666666666668,-0.014000000000000012,0.010000000000000009,18.0
0.34,0.1,239.63,1.4,0.0,0.0,1.0,2009-05-19 14:05:00,14,1,5,0,0.3515,0.7588333333333334,0.0020000000000000018,-0.06799999999999995,1.0
0.13,0.0,240.53,0.6,0.0,0.0,1.0,2009-07-20 00:51:00,0,0,7,0,0.25506666666666666,0.42386666666666667,0.0,-0.332,1.0
0.674,0.142,243.12,3.0,0.0,0.0,0.0,2009-02-20 16:14:00,16,4,2,0,0.6397999999999999,0.6836333333333333,-0.03799999999999992,-0.09399999999999997,0.0
1.188,0.0,236.91,5.0,0.0,0.0,17.0,2007-09-01 10:02:00,10,5,9,1,1.6374,1.0505166666666665,0.0040000000000000036,-0.6480000000000001,17.0
0.998,0.23,238.23,4.2,0.0,0.0,12.0,2008-06-22 14:59:00,14,6,6,1,0.8297666666666667,1.3267166666666668,0.10799999999999998,0.404,12.0
0.298,0.0,245.76,1.2,0.0,0.0,0.0,2008-11-27 22:32:00,22,3,11,0,1.7200333333333335,2.5753833333333334,-0.0020000000000000018,-2.06,0.0
0.344,0.242,241.6,1.6,0.0,2.0,1.0,2010-08-09 03:07:00,3,0,8,0,0.5971,0.7818666666666666,-0.0020000000000000018,-0.906,3.0
0.256,0.054,237.97,1.2,0.0,0.0,0.0,2007-10-11 17:16:00,17,3,10,0,0.30223333333333335,0.31823333333333337,-0.0020000000000000018,0.03,0.0
1.786,0.084,241.08,7.4,0.0,2.0,19.0,2009-12-04 08:18:00,8,4,12,0,2.7212666666666667,2.0939166666666664,0.0040000000000000036,1.04,21.0
0.158,0.13,243.72,0.8,0.0,0.0,1.0,2008-08-18 23:35:00,23,0,8,0,0.2240666666666667,0.21513333333333334,-0.0020000000000000018,-0.11600000000000002,1.0
0.36,0.116,246.13,1.6,0.0,0.0,0.0,2009-02-28 02:46:00,2,5,2,1,0.3684333333333333,0.37501666666666666,0.0020000000000000018,0.006000000000000005,0.0
0.792,0.118,240.49,3.4,0.0,0.0,1.0,2008-10-16 12:27:00,12,3,10,0,2.4446333333333334,2.151666666666667,0.0040000000000000036,-0.95,1.0
3.848,0.05,235.27,16.4,37.0,0.0,0.0,2007-05-30 21:37:00,21,2,5,0,1.7478333333333333,2.2432,0.03600000000000003,1.0,37.0
0.216,0.1,240.08,1.0,0.0,0.0,1.0,2008-06-30 00:30:00,0,0,6,0,1.5178666666666667,1.0398833333333333,0.055999999999999994,-1.776,1.0
4.302,0.466,237.62,18.2,39.0,0.0,18.0,2007-08-30 19:45:00,19,3,8,0,2.8122333333333334,1.9863166666666665,-0.016000000000000014,-0.7160000000000002,57.0
2.638,0.352,239.59,11.0,0.0,0.0,0.0,2008-09-28 00:01:00,0,6,9,1,2.4693666666666667,2.7777499999999997,0.08599999999999985,0.6519999999999999,0.0
1.28,0.066,238.07,5.4,0.0,0.0,17.0,2010-11-24 11:19:00,11,2,11,0,1.3960000000000001,1.3737000000000001,-0.014000000000000012,-0.014000000000000012,17.0
0.252,0.084,242.5,1.0,0.0,0.0,1.0,2010-06-20 06:52:00,6,6,6,1,0.24250000000000002,0.29095,0.0020000000000000018,-0.02400000000000002,1.0
0.394,0.234,242.22,1.8,0.0,0.0,0.0,2007-03-02 14:09:00,14,4,3,0,0.2667333333333334,0.27568333333333334,-0.019999999999999962,0.11000000000000004,0.0
3.6,0.06,236.12,15.2,37.0,0.0,18.0,2010-11-06 08:58:00,8,5,11,1,2.1203,2.3634666666666666,-0.01200000000000001,1.46,55.0
0.268,0.082,244.06,1.2,0.0,0.0,1.0,2009-09-04 00:28:00,0,4,9,0,0.30893333333333334,0.6184833333333334,-0.0040000000000000036,-0.019999999999999962,1.0
1.26,0.066,239.93,5.2,0.0,0.0,17.0,2009-02-18 13:39:00,13,2,2,0,1.3144,1.3313500000000003,-0.0040000000000000036,-0.006000000000000005,17.0
0.34,0.054,241.97,1.4,0.0,0.0,0.0,2010-11-07 07:12:00,7,6,11,1,0.3259,0.3267833333333333,0.030000000000000027,-0.043999999999999984,0.0
0.282,0.096,243.21,1.2,0.0,0.0,0.0,2009-06-03 02:10:00,2,2,6,0,0.39183333333333337,0.33718333333333333,0.0,-0.05600000000000005,0.0
0.152,0.0,242.08,0.6,0.0,0.0,1.0,2008-06-18 13:21:00,13,2,6,0,0.46646666666666664,1.3088666666666666,-0.032,-0.234,1.0
0.488,0.32,240.62,2.4,0.0,2.0,0.0,2009-05-18 16:02:00,16,0,5,0,0.3635333333333334,0.33083333333333337,0.0,0.252,2.0
1.272,0.0,239.69,5.2,0.0,0.0,18.0,2008-09-03 08:50:00,8,2,9,0,1.5607333333333335,1.5776,-0.0020000000000000018,-0.752,18.0
0.34,0.094,241.4,1.4,0.0,1.0,1.0,2009-06-14 19:12:00,19,6,6,1,0.34,0.34,0.0,0.0,2.0
3.192,0.086,234.07,13.8,0.0,32.0,17.0,2009-07-31 17:34:00,17,4,7,0,0.6128,0.4638333333333334,1.6880000000000002,2.8320000000000003,49.0
1.838,0.354,240.64,8.0,1.0,1.0,7.0,2010-03-24 21:29:00,21,2,3,0,2.8887,2.2263499999999996,-0.7919999999999998,0.17600000000000016,9.0
0.368,0.0,249.22,1.6,0.0,0.0,0.0,2009-01-05 05:50:00,5,0,1,0,0.32693333333333335,0.6398499999999999,0.08000000000000002,0.08000000000000002,0.0
0.226,0.0,245.19,0.8,0.0,0.0,1.0,2009-10-28 02:16:00,2,2,10,0,0.2799333333333333,0.31551666666666667,0.0,-0.168,1.0
0.274,0.088,234.68,1.2,0.0,1.0,1.0,2009-09-15 16:15:00,16,1,9,0,0.3113666666666666,0.3054833333333334,-0.0020000000000000018,0.09200000000000003,2.0
0.348,0.064,243.51,1.4,0.0,0.0,0.0,2009-03-24 03:18:00,3,1,3,0,0.3368333333333334,0.33913333333333334,0.021999999999999964,0.05399999999999999,0.0
0.12,0.0,239.01,0.6,0.0,0.0,0.0,2007-09-03 11:53:00,11,0,9,0,0.7696333333333333,1.4994666666666667,-0.020000000000000018,-1.1800000000000002,0.0
0.208,0.052,240.26,1.0,0.0,0.0,1.0,2008-06-19 15:03:00,15,3,6,0,0.2186666666666667,0.2554666666666667,0.06999999999999998,-0.10400000000000001,1.0
1.702,0.058,242.26,7.0,0.0,0.0,19.0,2008-10-08 21:12:00,21,2,10,0,2.193566666666667,1.9513166666666668,0.0040000000000000036,-0.05400000000000005,19.0
0.2,0.05,240.85,0.8,0.0,0.0,0.0,2009-02-22 11:54:00,11,6,2,1,1.0729333333333335,0.7139500000000001,-0.023999999999999994,-0.03999999999999998,0.0
1.116,0.0,233.43,4.8,0.0,0.0,17.0,2007-05-03 09:12:00,9,3,5,0,1.1547000000000003,1.1546,0.0020000000000000018,-0.1419999999999999,17.0
0.24,0.242,240.7,1.4,0.0,2.0,1.0,2008-08-15 01:32:00,1,4,8,0,0.13850000000000004,0.17923333333333333,-0.0020000000000000018,0.15999999999999998,3.0
3.162,0.434,233.9,13.6,0.0,0.0,0.0,2008-01-10 19:31:00,19,3,1,0,2.155466666666667,1.4765499999999998,0.04800000000000004,2.33,0.0
0.396,0.082,242.88,1.8,0.0,0.0,0.0,2009-02-16 15:08:00,15,0,2,0,0.3615333333333333,0.3789,0.0,-0.07200000000000001,0.0
1.262,0.31,239.81,5.4,0.0,0.0,1.0,2010-06-10 19:28:00,19,3,6,0,0.8472000000000001,0.75235,0.0020000000000000018,0.664,1.0
0.366,0.114,238.38,1.6,2.0,0.0,0.0,2007-07-19 21:01:00,21,3,7,0,1.4768666666666668,1.0985333333333331,-0.0020000000000000018,-0.844,2.0
0.148,0.0,239.5,0.6,0.0,0.0,1.0,2008-07-14 00:56:00,0,0,7,0,0.8862666666666666,1.3032000000000001,0.0,-0.502,1.0
2.16,0.096,234.75,9.2,0.0,0.0,16.0,2007-08-13 23:39:00,23,0,8,0,1.6582000000000001,1.03235,-0.07799999999999985,0.6380000000000001,16.0
0.22,0.052,244.64,1.0,0.0,0.0,0.0,2008-11-30 04:55:00,4,6,11,1,0.2982333333333334,0.2849666666666667,0.0,0.006000000000000005,0.0
0.346,0.272,240.78,1.8,0.0,1.0,0.0,2009-08-11 02:22:00,2,1,8,0,0.30966666666666665,0.3315833333333334,-0.02200000000000002,0.18999999999999997,1.0
2.756,0.374,243.68,11.4,0.0,0.0,18.0,2007-01-17 08:34:00,8,2,1,0,2.666633333333333,2.3780833333333335,-0.006000000000000227,0.7279999999999998,18.0
0.336,0.0,238.84,1.4,0.0,0.0,0.0,2008-11-10 20:24:00,20,0,11,0,0.7726000000000002,1.1118999999999999,0.0,-0.522,0.0
0.192,0.0,238.75,1.0,0.0,0.0,0.0,2007-07-17 23:28:00,23,1,7,0,0.4361333333333333,1.1104,0.06,-0.5800000000000001,0.0
0.234,0.122,244.59,1.0,0.0,0.0,0.0,2009-06-28 05:18:00,5,6,6,1,0.28776666666666667,0.31996666666666673,-0.001999999999999974,0.07,0.0
1.756,0.098,243.9,7.2,0.0,1.0,19.0,2009-12-02 13:07:00,13,2,12,0,1.6861666666666666,1.90025,-0.008000000000000007,0.1459999999999999,20.0
0.268,0.0,241.97,1.0,0.0,0.0,1.0,2009-04-25 02:54:00,2,5,4,1,0.4531333333333334,0.6786,0.0,-1.158,1.0
0.48,0.084,238.51,2.2,0.0,0.0,0.0,2008-02-22 11:24:00,11,4,2,0,1.3441666666666667,1.7080499999999998,0.0,-1.106,0.0
1.938,0.264,238.37,8.2,0.0,2.0,1.0,2010-06-13 00:13:00,0,6,6,1,1.6427333333333332,2.027633333333333,-0.026000000000000023,-0.4480000000000002,3.0
0.802,0.336,243.0,3.6,0.0,1.0,1.0,2010-06-14 00:19:00,0,0,6,0,0.44310000000000005,0.8640500000000001,0.014000000000000012,0.53,2.0
0.206,0.102,240.6,1.0,0.0,0.0,0.0,2009-08-06 05:35:00,5,3,8,0,0.7273999999999999,0.7780500000000001,0.0,-1.1620000000000001,0.0
1.364,0.0,239.26,5.6,0.0,0.0,19.0,2009-06-16 18:18:00,18,1,6,0,0.4575333333333333,0.3522666666666667,-0.01399999999999979,0.9280000000000002,19.0
0.344,0.134,244.11,1.4,0.0,0.0,1.0,2010-01-18 04:30:00,4,0,1,0,0.3224666666666666,0.3143,0.0,0.011999999999999955,1.0
1.318,0.17,240.53,5.4,0.0,2.0,0.0,2007-10-05 22:05:00,22,4,10,0,1.1888,1.5327666666666666,-0.0020000000000000018,0.9400000000000001,2.0
0.344,0.056,242.25,1.4,0.0,1.0,1.0,2010-02-21 01:30:00,1,6,2,1,0.3655666666666667,0.37468333333333337,-0.0020000000000000018,-0.02400000000000002,2.0
0.224,0.046,240.47,0.8,0.0,0.0,0.0,2009-10-17 02:48:00,2,5,10,1,0.32616666666666666,0.3267166666666667,0.0,-0.0040000000000000036,0.0
0.216,0.102,235.99,1.0,0.0,0.0,0.0,2007-07-20 06:03:00,6,4,7,0,0.8628333333333333,0.5682666666666667,0.0,-0.13599999999999998,0.0
0.38,0.126,244.02,1.6,0.0,0.0,1.0,2010-01-28 06:25:00,6,3,1,0,0.3359333333333333,0.3269333333333334,0.0,0.09600000000000003,1.0
0.736,0.31,242.42,3.2,0.0,1.0,1.0,2010-03-28 16:16:00,16,6,3,1,0.6732,1.1164166666666666,-0.014000000000000012,0.244,2.0
0.394,0.214,238.67,1.8,0.0,0.0,0.0,2006-12-19 15:13:00,15,1,12,0,0.2961,0.3008166666666667,0.010000000000000009,0.07400000000000001,0.0
0.34,0.072,246.58,1.4,0.0,0.0,0.0,2009-03-07 05:05:00,5,5,3,1,0.35706666666666664,0.3384333333333334,0.0,0.07,0.0
0.482,0.318,241.36,2.4,0.0,1.0,1.0,2009-11-14 00:26:00,0,5,11,1,0.3663,0.41226666666666667,0.03999999999999998,0.07799999999999996,2.0
0.236,0.128,239.97,1.0,0.0,0.0,1.0,2008-08-02 04:15:00,4,5,8,1,0.3190666666666667,0.29845,0.0,-0.08200000000000002,1.0
0.254,0.0,241.13,1.0,0.0,0.0,0.0,2008-03-09 03:56:00,3,6,3,1,0.5558666666666667,0.6900833333333334,0.0040000000000000036,-2.34,0.0
0.214,0.0,241.04,1.2,0.0,0.0,0.0,2009-09-01 02:09:00,2,1,9,0,0.38003333333333333,0.3850333333333334,0.011999999999999983,-0.162,0.0
3.046,0.0,236.55,12.8,0.0,0.0,17.0,2008-11-15 20:08:00,20,5,11,1,3.3746,3.5401499999999997,-0.07000000000000028,0.0,17.0
3.03,0.114,236.65,12.8,0.0,0.0,17.0,2007-11-02 17:32:00,17,4,11,0,2.5479666666666665,1.9286833333333333,-0.798,1.648,17.0
1.334,0.0,238.9,5.6,0.0,0.0,18.0,2008-10-26 17:39:00,17,6,10,1,1.0990666666666666,0.6820333333333334,0.0020000000000000018,1.034,18.0
0.264,0.122,242.56,1.2,0.0,0.0,1.0,2009-09-09 23:55:00,23,2,9,0,0.34456666666666674,1.2510166666666669,0.0,-1.216,1.0
1.552,0.306,236.65,6.6,0.0,0.0,18.0,2008-10-06 05:30:00,5,0,10,0,1.3637000000000001,1.3948333333333336,0.08400000000000007,0.254,18.0
1.216,0.0,240.33,5.0,0.0,0.0,18.0,2007-04-17 10:36:00,10,1,4,0,1.3,1.3094166666666667,-0.0040000000000000036,-0.25,18.0
0.384,0.198,240.07,1.8,0.0,0.0,0.0,2007-10-10 17:38:00,17,2,10,0,0.3127333333333333,0.30475,-0.0020000000000000018,0.164,0.0
